prediction,original
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,1.3599999999999999
0.0,7.48
0.0,15.43
0.0,15.16
0.0,15.57
0.0,15.97
0.0,13.09
0.0,16.23
0.0,15.93
0.0,16.1
0.0,17.44
0.0,17.58
0.0,17.16
0.0,17.66
0.0,18.14
0.0,17.19
0.0,15.5
0.0,15.82
0.0,52.88
0.0,108.78
0.0,227.36999999999998
0.0,292.34
0.0,416.29
4.0210752,529.22
41.287994,594.44
87.40592,726.47
143.13841,786.45
206.09158,910.0
276.36865,972.43
351.69788,1099.3
432.36798,1161.53
516.2245,1286.8
603.86066,1410.51
695.3995,1476.6999999999998
788.85046,1598.28
884.69196,1658.3900000000003
981.03,1791.63
1079.052,1850.88
1176.8677,1973.9699999999998
1275.3016,2035.1
1372.744,2162.1
1470.4406,2280.56
1568.9675,2349.21
1667.0056,2469.46
1765.4548,2540.54
1863.187,2658.6699999999996
1961.0955,2722.45
2057.8723,2848.59
2154.8792,2913.91
2250.8914,3036.84
2347.1582,3095.7799999999997
2442.2363,3210.3499999999995
2537.197,3340.63
2633.35,3402.28
2729.0642,3523.91
2825.4456,3583.64
2920.9766,3711.19
3017.145,3777.26
3112.6394,3898.51
3208.6536,4029.14
3306.2207,4086.3
3403.4243,4206.22
3501.2446,4265.6
3598.0996,4391.9
3695.4546,4455.98
3791.825,4579.1
3888.4973,4683.64
3985.704,4768.08
4082.869,4889.189999999999
4180.882,4949.0
4278.1143,5076.79
4375.984,5127.63
4472.5684,5261.71
4569.7197,5325.94
4666.025,5447.110000000001
4762.752,5502.31
4858.227,5638.45
4954.41,5744.78
5051.397,5817.68
5148.074,5943.69
5245.681,6007.86
5342.711,6127.700000000001
5440.2563,6185.18
5536.6597,6311.97
5633.458,6368.99
5729.0015,6501.17
5825.1206,6608.86
5922.0,6686.17
6018.7,6803.5
6116.089,6863.0
6212.539,6988.5
6309.4497,7061.86
6405.7046,7179.099999999999
6502.3086,7233.96
6597.5537,7351.909999999999
6692.7334,7482.17
6789.0444,7555.94
6885.237,7675.05
6982.227,7738.35
7078.4175,7867.449999999999
7175.273,7926.760000000001
7271.123,8046.499999999999
7367.1094,8099.13
7461.483,8226.7
7555.906,8293.15
7649.2017,8400.47
7742.2,8528.05
7836.1167,8561.0
7928.266,8558.73
8015.752,8577.06
8097.495,8551.53
8171.1626,8568.24
8237.063,8556.35
8294.636,8571.04
8344.887,8565.92
8387.951,8552.23
8423.925,8568.34
8454.222,8668.53
8482.993,8748.34
8512.405,8857.13
8545.141,8920.93
8581.233,9035.87
8622.504,9057.9
8666.555,9079.46
8711.705,9065.1
8755.471,9058.96
8796.458,9074.51
8834.603,9062.68
8868.878,9174.6
8903.197,9243.29
8938.561,9376.78
8978.086,9445.27
9021.325,9543.62
9069.04,9569.13
9118.9795,9575.21
9168.802,9575.98
9216.778,9581.46
9261.892,9578.16
9303.247,9568.95
9340.123,9569.25
9372.615,9573.57
9400.976,9587.92
9425.829,9579.95
9446.997,9561.25
9464.208,9575.77
9478.51,9568.45
9489.996,9581.01
9499.554,9559.45
9506.67,9576.72
9512.492,9558.43
9516.527,9581.58
9520.024,9570.46
9522.622,9553.68
9523.929,9561.95
9524.608,9560.78
9524.774,9572.65
9524.956,9564.01
9524.849,9567.16
9524.647,9555.4
9523.931,9560.75
9523.093,9568.02
9522.463,9555.59
9521.573,9570.97
9521.067,9560.41
9520.523,9573.82
9520.482,9546.91
9519.791,9565.96
9519.383,9548.86
9518.559,9569.95
9518.227,9560.74
9517.875,9547.17
9517.042,9567.74
9516.695,9556.37
9516.27,9565.92
9516.13,9548.09
9515.559,9562.99
9515.289,9545.26
9514.552,9568.59
9514.3955,9565.0
9514.448,9543.74
9513.934,9563.24
9513.772,9549.43
9513.403,9566.64
9513.463,9545.27
9513.056,9563.57
9513.049,9547.17
9512.71,9555.34
9512.499,9561.89
9512.582,9540.08
9512.053,9560.17
9511.853,9550.23
9511.539,9542.51
9510.897,9552.28
9510.408,9546.9
9509.791,9554.58
9509.402,9559.47
9509.38,9554.16
9509.409,9540.1
9508.997,9557.22
9508.888,9547.91
9508.681,9566.62
9509.122,9559.35
9509.6045,9557.01
9510.075,9550.67
9510.299,9539.12
9509.963,9566.89
9510.244,9539.85
9509.897,9559.78
9509.928,9540.55
9509.542,9565.62
9509.746,9538.74
9509.393,9548.0
9509.044,9546.5
9508.643,9561.94
9508.787,9547.44
9508.719,9536.67
9508.102,9544.71
9507.489,9538.94
9506.628,9565.39
9506.595,9538.44
9506.1455,9551.45
9505.927,9547.7
9505.776,9552.62
9505.85,9561.54
9506.328,9540.94
9506.347,9558.02
9506.664,9539.26
9506.516,9566.39
9507.029,9539.26
9506.957,9550.67
9506.963,9546.08
9506.859,9540.27
9506.498,9561.18
9506.664,9543.71
9506.622,9542.23
9506.402,9536.85
9505.855,9563.05
9505.988,9547.91
9506.018,9543.47
9505.889,9551.2
9505.977,9542.78
9505.854,9564.65
9506.367,9559.25
9507.033,9551.3
9507.552,9542.35
9507.692,9562.74
9508.288,9537.15
9508.243,9555.38
9508.449,9535.06
9508.059,9562.17
9508.228,9552.54
9508.346,9549.65
9508.413,9546.82
9508.302,9543.97
9508.021,9543.87
9507.612,9556.68
9507.618,9539.88
9507.322,9555.72
9507.397,9553.47
9507.62,9555.85
9507.983,9535.87
9507.768,9563.91
9508.178,9535.42
9507.978,9553.26
9508.023,9538.33
9507.688,9557.18
9507.798,9547.39
9507.749,9543.36
9507.512,9540.08
9507.035,9552.31
9506.838,9536.25
9506.3,9552.03
9506.118,9542.41
9505.84,9551.51
9505.86,9543.93
9505.769,9549.76
9505.813,9543.73
9505.744,9534.71
9505.24,9555.42
9505.197,9539.63
9504.919,9544.79
9504.741,9547.19
9504.714,9552.74
9504.956,9539.27
9504.908,9562.42
9505.504,9538.46
9505.598,9547.76
9505.75,9540.89
9505.661,9563.92
9506.2,9543.77
9506.401,9555.54
9506.843,9539.08
9506.895,9560.11
9507.345,9533.9
9507.123,9556.27
9507.329,9537.09
9507.121,9559.29
9507.432,9535.05
9507.215,9556.01
9507.415,9538.95
9507.2,9565.75
9507.703,9538.24
9507.624,9552.21
9507.776,9540.96
9507.664,9563.89
9508.199,9547.82
9508.534,9537.6
9508.335,9550.45
9508.243,9560.22
9508.549,9535.92
9508.253,9549.95
9508.096,9542.51
9507.817,9555.2
9507.89,9542.87
9507.742,9541.25
9507.424,9546.33
9507.181,9552.71
9507.204,9543.89
9507.075,9556.75
9507.292,9553.63
9507.693,9538.54
9507.627,9552.52
9507.747,9546.01
9507.719,9562.69
9508.299,9533.79
9508.155,9553.38
9508.318,9540.53
9508.194,9562.02
9508.576,9536.43
9508.398,9552.77
9508.412,9542.97
9508.199,9545.71
9508.011,9555.65
9508.156,9548.28
9508.236,9561.81
9508.725,9537.29
9508.634,9553.93
9508.758,9560.41
9509.302,9547.29
9509.648,9534.39
9509.384,9552.99
9509.331,9536.19
9508.779,9553.02
9508.583,9558.71
9508.802,9555.7
9509.147,9558.46
9509.758,9560.18
9510.588,9542.36
9510.796,9539.92
9510.562,9556.58
9510.621,9548.44
9510.562,9553.55
9510.645,9535.98
9510.24,9560.73
9510.371,9542.73
9510.214,9554.73
9510.25,9554.56
9510.393,9556.79
9510.688,9552.58
9510.995,9546.6
9511.041,9552.31
9511.14,9536.54
9510.715,9556.04
9510.662,9538.38
9510.212,9534.4
9509.328,9552.19
9508.88,9549.11
9508.603,9541.62
9508.096,9549.67
9507.866,9546.26
9507.67,9555.36
9507.835,9551.99
9508.044,9536.33
9507.76,9555.53
9507.881,9551.25
9508.129,9544.18
9508.174,9547.49
9508.184,9533.93
9507.68,9554.12
9507.564,9537.15
9507.09,9559.79
9507.222,9540.79
9507.072,9534.85
9506.545,9554.93
9506.474,9543.91
9506.355,9543.78
9506.21,9550.08
9506.241,9536.86
9505.977,9556.17
9506.167,9535.84
9505.88,9554.83
9506.011,9542.26
9505.944,9557.21
9506.36,9533.71
9506.233,9551.48
9506.414,9535.71
9506.222,9553.1
9506.419,9534.43
9506.121,9544.83
9505.965,9544.72
9505.842,9551.83
9505.944,9539.55
9505.758,9545.28
9505.622,9550.64
9505.733,9550.25
9505.98,9532.44
9505.701,9545.22
9505.5625,9534.74
9505.082,9562.57
9505.38,9533.87
9505.204,9549.69
9505.303,9540.5
9505.209,9558.74
9505.616,9530.62
9505.355,9554.04
9505.546,9562.08
9506.328,9534.94
9506.497,9546.5
9506.642,9535.99
9506.4,9543.94
9506.188,9537.97
9505.811,9540.72
9505.405,9555.89
9505.5,9537.41
9505.281,9543.84
9505.165,9554.79
9505.48,9549.26
9505.825,9552.72
9506.322,9531.78
9506.176,9550.72
9506.303,9543.1
9506.323,9552.71
9506.608,9554.74
9507.129,9541.58
9507.32,9539.9
9507.242,9556.63
9507.598,9544.67
9507.794,9536.67
9507.565,9554.43
9507.704,9538.31
9507.509,9536.95
9507.004,9543.2
9506.578,9552.31
9506.56,9535.79
9506.239,9545.6
9506.001,9542.21
9505.698,9536.73
9505.21,9542.42
9504.795,9560.8
9505.063,9553.31
9505.536,9553.8
9506.185,9538.11
9506.376,9561.72
9507.108,9540.66
9507.346,9538.66
9507.236,9553.21
9507.394,9555.92
9507.841,9533.33
9507.699,9552.77
9507.895,9546.02
9508.0,9556.97
9508.397,9542.78
9508.466,9554.07
9508.741,9539.82
9508.6,9560.55
9509.015,9541.5
9508.996,9539.77
9508.705,9562.7
9509.055,9538.25
9508.885,9535.45
9508.347,9551.15
9508.105,9539.66
9507.646,9560.74
9507.819,9535.23
9507.483,9551.8
9507.51,9543.55
9507.48,9557.58
9507.842,9534.7
9507.677,9546.09
9507.551,9543.17
9507.3125,9562.37
9507.689,9534.84
9507.555,9552.48
9507.74,9536.19
9507.454,9563.98
9507.95,9540.18
9508.074,9549.62
9508.327,9539.69
9508.276,9562.63
9508.769,9532.07
9508.505,9553.04
9508.554,9537.12
9508.246,9541.91
9507.9,9546.41
9507.716,9542.85
9507.489,9551.38
9507.551,9542.44
9507.441,9561.28
9507.865,9536.3
9507.745,9542.7
9507.574,9553.03
9507.746,9537.89
9507.53,9542.14
9507.221,9542.31
9506.865,9549.6
9506.742,9532.28
9506.236,9550.32
9506.15,9541.15
9505.974,9549.72
9505.994,9552.61
9506.327,9538.06
9506.346,9545.44
9506.394,9545.57
9506.481,9534.48
9506.181,9561.77
9506.629,9534.2
9506.584,9548.3
9506.638,9558.55
9507.16,9542.15
9507.401,9544.89
9507.577,9534.64
9507.268,9554.08
9507.345,9555.01
9507.75,9536.56
9507.678,9555.0
9507.99,9559.48
9508.682,9537.8
9508.818,9551.9
9509.073,9541.45
9509.019,9539.63
9508.769,9536.25
9508.258,9553.61
9508.181,9541.85
9507.89,9537.84
9507.443,9542.4
9507.055,9535.77
9506.473,9557.46
9506.552,9541.39
9506.448,9546.37
9506.484,9554.34
9506.852,9535.29
9506.751,9552.47
9507.022,9555.07
9507.5,9553.57
9508.156,9536.62
9508.24,9550.07
9508.425,9550.96
9508.751,9537.71
9508.659,9548.45
9508.675,9534.97
9508.253,9553.72
9508.21,9536.4
9507.82,9543.57
9507.503,9551.87
9507.479,9540.24
9507.26,9535.28
9506.849,9553.69
9506.853,9535.17
9506.466,9561.56
9506.8,9534.45
9506.626,9546.82
9506.664,9552.8
9506.945,9537.45
9506.843,9552.52
9507.096,9537.82
9507.003,9557.71
9507.322,9547.1
9507.563,9554.57
9508.022,9539.01
9508.081,9558.93
9508.595,9534.22
9508.469,9541.35
9508.271,9540.81
9507.953,9562.4
9508.328,9534.47
9508.168,9549.71
9508.207,9546.29
9508.261,9535.68
9507.899,9542.59
9507.574,9555.82
9507.752,9544.11
9507.716,9559.96
9508.166,9534.69
9508.038,9555.64
9508.333,9537.44
9508.181,9542.15
9507.928,9564.92
9508.452,9545.12
9508.799,9536.77
9508.666,9563.39
9509.194,9542.35
9509.324,9547.78
9509.471,9539.44
9509.298,9544.7
9509.076,9550.68
9509.016,9535.92
9508.519,9555.42
9508.459,9541.57
9508.27,9546.46
9508.189,9556.09
9508.455,9533.93
9508.168,9554.77
9508.309,9555.33
9508.721,9540.99
9508.733,9546.82
9508.739,9534.8
9508.361,9551.86
9508.292,9533.07
9507.765,9551.33
9507.553,9551.4
9507.644,9533.51
9507.272,9547.47
9507.086,9556.01
9507.347,9534.95
9507.138,9555.85
9507.338,9539.04
9507.214,9539.06
9506.88,9562.33
9507.229,9534.36
9507.082,9534.9
9506.681,9561.3
9507.029,9533.24
9506.792,9553.69
9506.92,9534.33
9506.617,9560.88
9506.994,9553.91
9507.594,9543.78
9507.938,9533.14
9507.711,9562.11
9508.133,9535.3
9507.986,9549.95
9508.065,9541.76
9507.993,9562.83
9508.548,9540.24
9508.636,9549.33
9508.777,9540.67
9508.631,9552.46
9508.781,9540.08
9508.657,9552.52
9508.798,9544.04
9508.762,9536.22
9508.406,9536.06
9507.852,9558.97
9507.969,9560.19
9508.492,9561.68
9509.363,9543.66
9509.831,9552.96
9510.351,9551.72
9510.884,9559.07
9511.633,9560.44
9512.513,9540.87
9512.764,9545.58
9512.802,9540.71
9512.496,9542.77
9512.014,9559.77
9511.999,9551.83
9512.014,9534.84
9511.487,9537.27
9510.761,9557.41
9510.584,9552.06
9510.57,9532.31
9509.958,9553.97
9509.737,9533.12
9509.027,9550.4
9508.65,9563.47
9508.976,9538.15
9508.904,9548.74
9508.918,9535.21
9508.512,9560.43
9508.717,9533.26
9508.337,9515.14
9506.983,9421.1
9501.698,9328.57
9490.737,9230.08
9472.803,9131.31
9447.135,9069.04
9414.826,8941.03
9374.578,8861.77
9327.521,8752.73
9273.535,8698.69
9214.758,8570.77
9150.183,8507.14
9081.848,8516.18
9013.698,8523.7
8948.416,8525.57
8887.583,8507.3
8831.461,8514.51
8780.986,8521.3
8736.564,8512.96
8697.682,8523.37
8664.539,8513.46
8636.256,8523.1
8612.768,8503.87
8592.786,8516.34
8576.456,8504.58
8562.812,8530.02
8552.462,8509.94
8544.05,8507.78
8537.179,8514.95
8531.969,8511.82
8527.928,8512.86
8524.884,8514.4
8522.736,8522.14
8521.514,8505.06
8520.337,8507.67
8519.427,8519.89
8519.117,8504.19
8518.677,8533.71
8519.221,8502.77
8519.266,8518.98
8519.586,8506.15
8519.653,8519.07
8519.994,8504.0
8519.893,8521.04
8520.182,8505.81
8520.143,8533.03
8520.868,8521.78
8521.69,8506.72
8522.016,8527.9
8522.798,8527.79
8523.79,8504.9
8524.078,8504.16
8523.877,8516.11
8523.765,8504.27
8523.232,8530.67
8523.434,8506.43
8523.216,8520.56
8523.256,8504.86
8522.883,8525.69
8523.032,8502.31
8522.66,8522.28
8522.707,8506.21
8522.419,8523.71
8522.579,8521.0
8522.898,8505.07
8522.765,8507.38
8522.436,8535.12
8522.996,8507.84
8523.075,8505.67
8522.845,8521.98
8522.946,8504.75
8522.637,8532.13
8523.039,8508.42
8523.049,8512.12
8522.974,8514.25
8522.907,8506.08
8522.529,8533.26
8522.957,8502.78
8522.773,8521.34
8522.916,8505.16
8522.653,8517.44
8522.595,8504.81
8522.205,8520.23
8522.171,8508.92
8521.944,8512.47
8521.757,8517.06
8521.76,8509.32
8521.597,8509.66
8521.361,8516.91
8521.289,8502.94
8520.869,8521.89
8520.908,8503.76
8520.593,8520.9
8520.698,8506.19
8520.492,8521.15
8520.6875,8508.66
8520.675,8532.47
8521.416,8515.78
8521.943,8522.12
8522.582,8509.56
8522.888,8527.85
8523.545,8503.89
8523.573,8511.11
8523.459,8503.9
8522.974,8529.01
8523.148,8504.66
8522.865,8511.7
8522.58,8519.63
8522.566,8515.63
8522.586,8526.04
8523.013,8507.69
8523.032,8521.39
8523.297,8503.67
8523.097,8507.95
8522.764,8521.16
8522.775,8509.75
8522.582,8504.25
8522.107,8527.33
8522.267,8527.63
8522.846,8508.68
8523.007,8521.44
8523.372,8517.41
8523.7295,8508.65
8523.723,8510.72
8523.597,8522.55
8523.763,8506.98
8523.545,8523.64
8523.736,8526.38
8524.204,8514.86
8524.469,8518.54
8524.738,8503.27
8524.409,8530.04
8524.705,8516.13
8524.862,8505.13
8524.595,8516.41
8524.454,8503.5
8523.923,8516.1
8523.545,8534.72
8523.989,8502.47
8523.77,8521.12
8523.841,8506.55
8523.582,8533.87
8524.107,8504.7
8524.062,8512.37
8523.926,8521.98
8524.041,8510.06
8523.888,8517.28
8523.867,8508.46
8523.589,8507.72
8523.128,8517.6
8522.945,8507.2
8522.5,8527.7
8522.709,8502.25
8522.379,8505.97
8521.874,8521.63
8521.817,8508.95
8521.62,8520.98
8521.758,8502.92
8521.473,8517.7
8521.49,8511.11
8521.402,8528.93
8521.927,8512.5
8522.256,8505.0
8522.162,8516.9
8522.209,8519.38
8522.422,8505.29
8522.234,8533.72
8522.815,8500.88
8522.665,8522.1
8522.878,8506.67
8522.75,8510.59
8522.49,8535.32
8523.1045,8505.67
8523.167,8517.52
8523.332,8513.1
8523.365,8504.23
8523.036,8534.92
8523.579,8512.4
8523.774,8514.46
8523.866,8503.96
8523.553,8530.09
8523.877,8511.71
8523.959,8510.53
8523.832,8521.1
8523.98,8521.82
8524.279,8507.11
8524.156,8520.24
8524.276,8518.03
8524.407,8510.5
8524.322,8503.52
8523.801,8526.95
8523.894,8508.14
8523.649,8513.98
8523.434,8516.93
8523.347,8504.06
8522.894,8527.44
8523.091,8503.48
8522.82,8519.98
8522.8545,8504.85
8522.545,8515.37
8522.375,8531.56
8522.907,8504.49
8522.861,8516.89
8522.992,8519.34
8523.25,8505.65
8523.105,8533.79
8523.666,8508.15
8523.767,8507.45
8523.561,8520.25
8523.627,8512.09
8523.539,8520.75
8523.709,8503.3
8523.392,8511.17
8523.039,8521.44
8523.065,8514.27
8523.035,8534.36
8523.75,8504.96
8523.861,8522.21
8524.232,8518.24
8524.595,8513.0
8524.72,8522.81
8525.07,8504.48
8524.916,8519.43
8524.958,8523.47
8525.226,8512.32
8525.234,8533.79
8525.876,8515.02
8526.255,8502.14
8525.984,8520.87
8525.958,8504.23
8525.463,8517.69
8525.172,8530.91
8525.461,8501.15
8525.041,8523.07
8525.035,8505.46
8524.636,8523.52
8524.643,8503.9
8524.2295,8519.01
8524.091,8516.35
8524.022,8502.94
8523.536,8533.08
8523.875,8505.08
8523.758,8520.87
8523.919,8517.91
8524.12,8507.3
8523.972,8528.75
8524.376,8503.78
8524.219,8521.33
8524.351,8507.88
8524.159,8508.96
8523.776,8530.65
8524.099,8504.0
8523.883,8516.56
8523.766,8511.42
8523.561,8534.01
8524.123,8519.7
8524.616,8506.18
8524.605,8511.82
8524.477,8513.66
8524.314,8524.8
8524.546,8501.58
8524.177,8506.18
8523.581,8521.25
8523.423,8513.61
8523.237,8533.17
8523.798,8504.49
8523.779,8509.66
8523.568,8521.0
8523.651,8509.08
8523.506,8504.46
8523.101,8522.3
8523.147,8535.21
8523.921,8529.52
8524.942,8503.56
8525.208,8523.65
8525.705,8511.18
8525.846,8515.09
8525.83,8514.96
8525.6875,8524.61
8525.83,8503.74
8525.445,8522.21
8525.38,8505.3
8524.925,8533.95
8525.23,8518.49
8525.467,8505.35
8525.196,8519.72
8525.127,8515.17
8525.04,8525.39
8525.275,8504.55
8524.986,8520.97
8524.992,8508.56
8524.676,8507.08
8524.134,8512.13
8523.624,8507.37
8523.014,8520.64
8522.815,8520.69
8522.915,8527.77
8523.441,8505.8
8523.474,8515.52
8523.527,8519.88
8523.755,8525.36
8524.259,8527.56
8525.019,8504.54
8525.118,8518.89
8525.284,8512.08
8525.241,8513.76
8525.138,8503.15
8524.599,8506.93
8523.924,8522.17
8523.692,8502.76
8523.084,8534.32
8523.384,8502.23
8523.138,8517.6
8523.115,8518.65
8523.263,8530.33
8523.891,8509.8
8524.094,8507.59
8523.991,8521.4
8524.171,8520.26
8524.426,8523.28
8524.841,8502.16
8524.632,8520.95
8524.692,8504.24
8524.277,8531.77
8524.568,8512.72
8524.659,8502.75
8524.269,8516.07
8524.053,8512.49
8523.762,8525.62
8523.922,8503.79
8523.61,8520.38
8523.626,8504.28
8523.236,8526.81
8523.397,8509.51
8523.352,8515.85
8523.387,8514.44
8523.408,8506.43
8523.11,8516.13
8522.993,8507.33
8522.6875,8518.08
8522.642,8523.53
8522.951,8521.66
8523.413,8506.52
8523.437,8523.52
8523.8125,8504.81
8523.657,8529.31
8524.124,8516.36
8524.424,8508.65
8524.403,8521.02
8524.606,8514.72
8524.7,8518.8
8524.865,8508.26
8524.699,8521.18
8524.78,8509.23
8524.552,8514.44
8524.3545,8524.45
8524.585,8501.12
8524.201,8518.49
8524.078,8507.52
8523.684,8532.62
8524.021,8503.74
8523.814,8516.82
8523.762,8506.79
8523.422,8534.97
8523.9375,8504.9
8523.856,8512.45
8523.72,8521.0
8523.857,8503.13
8523.489,8529.3
8523.783,8513.44
8523.91,8521.4
8524.238,8502.8
8523.9795,8524.77
8524.181,8520.63
8524.462,8504.58
8524.262,8510.18
8523.966,8506.79
8523.469,8531.25
8523.732,8508.84
8523.6455,8516.43
8523.678,8505.05
8523.328,8530.49
8523.6875,8511.34
8523.784,8507.14
8523.575,8513.1
8523.398,8522.33
8523.543,8533.68
8524.313,8512.2
8524.735,8522.0
8525.296,8504.03
8525.238,8523.41
8525.479,8516.01
8525.611,8509.21
8525.433,8512.15
8525.164,8508.59
8524.702,8513.47
8524.313,8507.74
8523.771,8516.75
8523.499,8504.13
8522.924,8521.86
8522.797,8523.78
8523.041,8501.53
8522.732,8504.7
8522.229,8534.02
8522.68,8506.29
8522.681,8511.89
8522.665,8521.05
8522.947,8504.07
8522.793,8524.98
8523.096,8503.51
8522.928,8519.85
8523.041,8506.4
8522.839,8526.77
8523.178,8516.66
8523.435,8501.12
8523.138,8518.5
8523.092,8503.9
8522.664,8528.82
8522.93,8521.39
8523.337,8509.79
8523.487,8519.46
8523.763,8504.49
8523.614,8520.32
8523.756,8535.18
8524.57,8518.34
8525.203,8506.52
8525.3,8529.3
8525.855,8530.05
8526.709,8514.28
8527.148,8521.1
8527.571,8506.91
8527.456,8530.2
8527.819,8503.8
8527.533,8505.14
8526.84,8522.09
8526.532,8504.21
8525.807,8533.09
8525.929,8508.28
8525.654,8521.05
8525.613,8505.66
8525.172,8508.64
8524.593,8520.6
8524.356,8508.53
8523.963,8510.44
8523.535,8502.1
8522.837,8514.77
8522.439,8511.11
8522.103,8528.1
8522.398,8509.18
8522.386,8533.1
8523.065,8505.05
8523.192,8507.17
8523.044,8522.66
8523.303,8531.95
8524.065,8516.09
8524.613,8502.87
8524.559,8515.18
8524.519,8511.54
8524.341,8529.02
8524.712,8504.18
8524.52,8508.9
8524.157,8521.08
8524.117,8503.55
8523.644,8532.71
8523.9795,8512.15
8524.08,8519.64
8524.311,8505.05
8524.102,8536.11
8524.736,8509.3
8524.8955,8520.09
8525.173,8503.75
8524.913,8532.95
8525.335,8502.5
8525.074,8521.46
8525.145,8514.86
8525.129,8523.29
8525.372,8510.61
8525.309,8517.83
8525.335,8504.22
8524.927,8517.17
8524.729,8520.9
8524.767,8510.93
8524.638,8505.84
8524.212,8521.03
8524.1045,8527.59
8524.47,8508.36
8524.413,8507.34
8524.116,8514.79
8523.906,8535.24
8524.484,8512.12
8524.717,8519.63
8525.034,8504.05
8524.821,8520.87
8524.883,8501.29
8524.385,8520.36
8524.237,8512.77
